mode	episode	section_id	monster	item	drop_rate	rare_rate
normal	1	Redria	Mine 2 Box	Cutter	1	0.0006713887676659169
normal	1	Redria	Mine 2 Box	Cannon	1	0.0006713887676659169
normal	1	Oran	Mine 2 Box	Mag	1	0.00390625
normal	1	Oran	Mine 2 Box	Blade	1	0.0006713887676659169
normal	1	Oran	Mine 2 Box	Breaker	1	0.0006713887676659169
normal	1	Yellowboze	Mine 2 Box	Mag	1	0.00390625
normal	1	Yellowboze	Mine 2 Box	AddSlot	1	0.0008544890582676089
normal	1	Whitill	Mine 2 Box	Mag	1	0.00390625
normal	1	Whitill	Mine 2 Box	Cutter	1	0.0006713887676659169
normal	1	Whitill	Mine 2 Box	Repeater	1	0.0006713887676659169
normal	1	Whitill	Mine 2 Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	1	Viridia	Ruins 1 Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	1	Skyly	Ruins 1 Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	1	Skyly	Ruins 1 Box	Amplifier of Red 	1	0.0008544890582676089
normal	1	Bluefull	Ruins 1 Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	1	Pinkal	Ruins 1 Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	1	Pinkal	Ruins 1 Box	Amplifier of Red 	1	0.0008544890582676089
normal	1	Redria	Ruins 1 Box	AddSlot	1	0.001342768520134814
normal	1	Redria	Ruins 1 Box	Amplifier of Red 	1	0.0008544890582676089
normal	1	Oran	Ruins 1 Box	Amplifier of Red 	1	0.0008544890582676089
normal	1	Oran	Ruins 1 Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	1	Yellowboze	Ruins 1 Box	Amplifier of Red 	1	0.0008544890582676089
normal	1	Whitill	Ruins 1 Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	1	Greenill	Ruins 2 Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	1	Bluefull	Ruins 2 Box	Amplifier of Razonde	1	0.0008544890582676089
normal	1	Purplenum	Ruins 2 Box	Amplifier of Razonde	1	0.0008544890582676089
normal	1	Pinkal	Ruins 2 Box	Amplifier of Razonde	1	0.0008544890582676089
normal	1	Pinkal	Ruins 2 Box	Amplifier of Yellow	1	0.0008544890582676089
normal	1	Redria	Ruins 2 Box	Amplifier of Yellow	1	0.0008544890582676089
normal	1	Oran	Ruins 2 Box	Amplifier of Yellow	1	0.0008544890582676089
normal	1	Oran	Ruins 2 Box	Amplifier of Razonde	1	0.0008544890582676089
normal	1	Yellowboze	Ruins 2 Box	Amplifier of Yellow	1	0.0008544890582676089
normal	1	Viridia	Ruins 3 Box	Launcher	1	0.0007934555783894439
normal	1	Viridia	Ruins 3 Box	Berdys	1	0.0007934555783894439
normal	1	Greenill	Ruins 3 Box	Beam	1	0.0007934555783894439
normal	1	Greenill	Ruins 3 Box	Edge	1	0.0007934555783894439
normal	1	Greenill	Ruins 3 Box	Amplifier of Blue	1	0.0008544890582676089
normal	1	Skyly	Ruins 3 Box	Claymore	1	0.0007934555783894439
normal	1	Skyly	Ruins 3 Box	Beam	1	0.0007934555783894439
normal	1	Bluefull	Ruins 3 Box	Berdys	1	0.0007934555783894439
normal	1	Bluefull	Ruins 3 Box	Pillar	1	0.0007934555783894439
normal	1	Purplenum	Ruins 3 Box	Gatling	1	0.0007934555783894439
normal	1	Purplenum	Ruins 3 Box	Edge	1	0.0007934555783894439
normal	1	Pinkal	Ruins 3 Box	Baton	1	0.0007934555783894439
normal	1	Pinkal	Ruins 3 Box	Berdys	1	0.0007934555783894439
normal	1	Pinkal	Ruins 3 Box	Amplifier of Blue	1	0.0008544890582676089
normal	1	Redria	Ruins 3 Box	Sawcer	1	0.0007934555783894439
normal	1	Redria	Ruins 3 Box	Launcher	1	0.0007934555783894439
normal	1	Redria	Ruins 3 Box	Amplifier of Blue	1	0.0008544890582676089
normal	1	Oran	Ruins 3 Box	Edge	1	0.0007934555783894439
normal	1	Oran	Ruins 3 Box	Claymore	1	0.0007934555783894439
normal	1	Oran	Ruins 3 Box	Amplifier of Blue	1	0.0008544890582676089
normal	1	Yellowboze	Ruins 3 Box	Amplifier of Blue	1	0.0008544890582676089
normal	1	Whitill	Ruins 3 Box	Sawcer	1	0.0007934555783894439
normal	1	Whitill	Ruins 3 Box	Gatling	1	0.0007934555783894439
normal	2	Viridia	VR Temple: Alpha Box	AddSlot	1	0.0008544890582676089
normal	2	Bluefull	VR Temple: Alpha Box	Amplifier of Zonde	1	0.0008544890582676089
normal	2	Purplenum	VR Temple: Alpha Box	Amplifier of Zonde	1	0.0008544890582676089
normal	2	Pinkal	VR Temple: Alpha Box	Amplifier of Zonde	1	0.0008544890582676089
normal	2	Oran	VR Temple: Alpha Box	Amplifier of Zonde	1	0.0008544890582676089
normal	2	Viridia	VR Temple: Beta Box	Amplifier of Barta	1	0.0008544890582676089
normal	2	Greenill	VR Temple: Beta Box	AddSlot	1	0.0008544890582676089
normal	2	Greenill	VR Temple: Beta Box	Amplifier of Barta	1	0.0008544890582676089
normal	2	Purplenum	VR Temple: Beta Box	Amplifier of Barta	1	0.0008544890582676089
normal	2	Pinkal	VR Temple: Beta Box	Amplifier of Barta	1	0.0008544890582676089
normal	2	Redria	VR Temple: Beta Box	AddSlot	1	0.0008544890582676089
normal	2	Whitill	VR Temple: Beta Box	Amplifier of Barta	1	0.0008544890582676089
normal	2	Viridia	VR Spaceship: Alpha Box	Amplifier of Foie	1	0.0008544890582676089
normal	2	Skyly	VR Spaceship: Alpha Box	AddSlot	1	0.0008544890582676089
normal	2	Skyly	VR Spaceship: Alpha Box	Amplifier of Foie	1	0.0008544890582676089
normal	2	Bluefull	VR Spaceship: Alpha Box	Amplifier of Foie	1	0.0008544890582676089
normal	2	Pinkal	VR Spaceship: Alpha Box	Amplifier of Foie	1	0.0008544890582676089
normal	2	Oran	VR Spaceship: Alpha Box	Amplifier of Foie	1	0.0008544890582676089
normal	2	Whitill	VR Spaceship: Alpha Box	Amplifier of Foie	1	0.0008544890582676089
normal	2	Viridia	VR Spaceship: Beta Box	Amplifier of Gibarta	1	0.0008544890582676089
normal	2	Greenill	VR Spaceship: Beta Box	Amplifier of Gibarta	1	0.0008544890582676089
normal	2	Bluefull	VR Spaceship: Beta Box	AddSlot	1	0.0008544890582676089
normal	2	Purplenum	VR Spaceship: Beta Box	Amplifier of Gibarta	1	0.0008544890582676089
normal	2	Pinkal	VR Spaceship: Beta Box	Amplifier of Gibarta	1	0.0008544890582676089
normal	2	Redria	VR Spaceship: Beta Box	AddSlot	1	0.0008544890582676089
normal	2	Whitill	VR Spaceship: Beta Box	Amplifier of Gibarta	1	0.0008544890582676089
normal	2	Viridia	Jungle North Box	Cannon	1	0.0005493177473577816
normal	2	Viridia	Jungle North Box	Glaive	1	0.0005493177473577816
normal	2	Viridia	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Greenill	Jungle North Box	Blaster	1	0.0005493177473577816
normal	2	Greenill	Jungle North Box	Blade	1	0.0005493177473577816
normal	2	Skyly	Jungle North Box	Breaker	1	0.0005493177473577816
normal	2	Skyly	Jungle North Box	Blaster	1	0.0005493177473577816
normal	2	Skyly	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Bluefull	Jungle North Box	Glaive	1	0.0005493177473577816
normal	2	Bluefull	Jungle North Box	Pole	1	0.0005493177473577816
normal	2	Bluefull	Jungle North Box	Amplifier of Gizonde	1	0.0008544890582676089
normal	2	Bluefull	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Purplenum	Jungle North Box	Repeater	1	0.0005493177473577816
normal	2	Purplenum	Jungle North Box	Blade	1	0.0005493177473577816
normal	2	Purplenum	Jungle North Box	AddSlot	1	0.0008544890582676089
normal	2	Purplenum	Jungle North Box	Amplifier of Gizonde	1	0.0008544890582676089
normal	2	Pinkal	Jungle North Box	Staff	1	0.0005493177473577816
normal	2	Pinkal	Jungle North Box	Glaive	1	0.0005493177473577816
normal	2	Pinkal	Jungle North Box	Amplifier of Gizonde	1	0.0008544890582676089
normal	2	Pinkal	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Redria	Jungle North Box	Cutter	1	0.0005493177473577816
normal	2	Redria	Jungle North Box	Cannon	1	0.0005493177473577816
normal	2	Redria	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Oran	Jungle North Box	Blade	1	0.0005493177473577816
normal	2	Oran	Jungle North Box	Breaker	1	0.0005493177473577816
normal	2	Oran	Jungle North Box	Amplifier of Gizonde	1	0.0008544890582676089
normal	2	Oran	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Yellowboze	Jungle North Box	AddSlot	1	0.0008544890582676089
normal	2	Yellowboze	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Whitill	Jungle North Box	Cutter	1	0.0005493177473577816
normal	2	Whitill	Jungle North Box	Repeater	1	0.0005493177473577816
normal	2	Whitill	Jungle North Box	Red Barrier	1	0.0008544890582676089
normal	2	Viridia	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Viridia	Jungle East Box	Amplifier of Gifoie	1	0.0008544890582676089
normal	2	Greenill	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Skyly	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Skyly	Jungle East Box	Amplifier of Gifoie	1	0.0008544890582676089
normal	2	Bluefull	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Bluefull	Jungle East Box	Amplifier of Gifoie	1	0.0008544890582676089
normal	2	Bluefull	Jungle East Box	Yellow Barrier	1	0.0008544890582676089
normal	2	Purplenum	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Purplenum	Jungle East Box	Yellow Barrier	1	0.0008544890582676089
normal	2	Pinkal	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Pinkal	Jungle East Box	Amplifier of Gifoie	1	0.0008544890582676089
normal	2	Pinkal	Jungle East Box	Yellow Barrier	1	0.0008544890582676089
normal	2	Redria	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Redria	Jungle East Box	Yellow Barrier	1	0.0008544890582676089
normal	2	Oran	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Oran	Jungle East Box	AddSlot	1	0.0008544890582676089
normal	2	Oran	Jungle East Box	Amplifier of Gifoie	1	0.0008544890582676089
normal	2	Oran	Jungle East Box	Yellow Barrier	1	0.0008544890582676089
normal	2	Yellowboze	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Yellowboze	Jungle East Box	Yellow Barrier	1	0.0008544890582676089
normal	2	Whitill	Jungle East Box	Mag	1	0.008788890841975743
normal	2	Whitill	Jungle East Box	AddSlot	1	0.0008544890582676089
normal	2	Whitill	Jungle East Box	Amplifier of Gifoie	1	0.0008544890582676089
normal	2	Viridia	Mountain Box	Mag	1	0.00390625
normal	2	Viridia	Mountain Box	Cannon	1	0.0006713887676659169
normal	2	Viridia	Mountain Box	Glaive	1	0.0006713887676659169
normal	2	Greenill	Mountain Box	Mag	1	0.00390625
normal	2	Greenill	Mountain Box	Blaster	1	0.0006713887676659169
normal	2	Greenill	Mountain Box	Blade	1	0.0006713887676659169
normal	2	Skyly	Mountain Box	Mag	1	0.00390625
normal	2	Skyly	Mountain Box	Breaker	1	0.0006713887676659169
normal	2	Skyly	Mountain Box	Blaster	1	0.0006713887676659169
normal	2	Bluefull	Mountain Box	Mag	1	0.00390625
normal	2	Bluefull	Mountain Box	Glaive	1	0.0006713887676659169
normal	2	Bluefull	Mountain Box	Pole	1	0.0006713887676659169
normal	2	Bluefull	Mountain Box	Amplifier of Razonde	1	0.0008544890582676089
normal	2	Purplenum	Mountain Box	Mag	1	0.00390625
normal	2	Purplenum	Mountain Box	Repeater	1	0.0006713887676659169
normal	2	Purplenum	Mountain Box	Blade	1	0.0006713887676659169
normal	2	Purplenum	Mountain Box	Amplifier of Razonde	1	0.0008544890582676089
normal	2	Pinkal	Mountain Box	Mag	1	0.00390625
normal	2	Pinkal	Mountain Box	Staff	1	0.0006713887676659169
normal	2	Pinkal	Mountain Box	Glaive	1	0.0006713887676659169
normal	2	Pinkal	Mountain Box	Amplifier of Razonde	1	0.0008544890582676089
normal	2	Redria	Mountain Box	Mag	1	0.00390625
normal	2	Redria	Mountain Box	Cutter	1	0.0006713887676659169
normal	2	Redria	Mountain Box	Cannon	1	0.0006713887676659169
normal	2	Redria	Mountain Box	AddSlot	1	0.0008544890582676089
normal	2	Oran	Mountain Box	Mag	1	0.00390625
normal	2	Oran	Mountain Box	Blade	1	0.0006713887676659169
normal	2	Oran	Mountain Box	Breaker	1	0.0006713887676659169
normal	2	Oran	Mountain Box	Amplifier of Razonde	1	0.0008544890582676089
normal	2	Yellowboze	Mountain Box	Mag	1	0.00390625
normal	2	Yellowboze	Mountain Box	AddSlot	1	0.0008544890582676089
normal	2	Whitill	Mountain Box	Mag	1	0.00390625
normal	2	Whitill	Mountain Box	Cutter	1	0.0006713887676659169
normal	2	Whitill	Mountain Box	Repeater	1	0.0006713887676659169
normal	2	Viridia	Seaside  Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	2	Viridia	Seaside  Box	Blue Barrier	1	0.0008544890582676089
normal	2	Greenill	Seaside  Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	2	Greenill	Seaside  Box	Amplifier of Blue	1	0.0008544890582676089
normal	2	Greenill	Seaside  Box	Blue Barrier	1	0.0008544890582676089
normal	2	Purplenum	Seaside  Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	2	Purplenum	Seaside  Box	Blue Barrier	1	0.0008544890582676089
normal	2	Pinkal	Seaside  Box	AddSlot	1	0.0008544890582676089
normal	2	Pinkal	Seaside  Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	2	Pinkal	Seaside  Box	Amplifier of Blue	1	0.0008544890582676089
normal	2	Pinkal	Seaside  Box	Blue Barrier	1	0.0008544890582676089
normal	2	Redria	Seaside  Box	Amplifier of Blue	1	0.0008544890582676089
normal	2	Redria	Seaside  Box	Blue Barrier	1	0.0008544890582676089
normal	2	Yellowboze	Seaside  Box	AddSlot	1	0.0008544890582676089
normal	2	Yellowboze	Seaside  Box	Amplifier of Blue	1	0.0008544890582676089
normal	2	Yellowboze	Seaside  Box	Blue Barrier	1	0.0008544890582676089
normal	2	Whitill	Seaside  Box	Amplifier of Rabarta	1	0.0008544890582676089
normal	2	Whitill	Seaside  Box	Blue Barrier	1	0.0008544890582676089
normal	2	Viridia	Seabed: Upper Levels Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	2	Skyly	Seabed: Upper Levels Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	2	Skyly	Seabed: Upper Levels Box	Amplifier of Red 	1	0.0008544890582676089
normal	2	Bluefull	Seabed: Upper Levels Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	2	Pinkal	Seabed: Upper Levels Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	2	Pinkal	Seabed: Upper Levels Box	Amplifier of Red 	1	0.0008544890582676089
normal	2	Redria	Seabed: Upper Levels Box	Amplifier of Red 	1	0.0008544890582676089
normal	2	Redria	Seabed: Upper Levels Box	AddSlot	1	0.0008544890582676089
normal	2	Oran	Seabed: Upper Levels Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	2	Yellowboze	Seabed: Upper Levels Box	Amplifier of Red 	1	0.0008544890582676089
normal	2	Whitill	Seabed: Upper Levels Box	Amplifier of Rafoie	1	0.0008544890582676089
normal	2	Viridia	Seabed: Lower Levels Box	Launcher	1	0.0007934555783894439
normal	2	Viridia	Seabed: Lower Levels Box	Berdys	1	0.0007934555783894439
normal	2	Greenill	Seabed: Lower Levels Box	Beam	1	0.0007934555783894439
normal	2	Greenill	Seabed: Lower Levels Box	Edge	1	0.0007934555783894439
normal	2	Skyly	Seabed: Lower Levels Box	Claymore	1	0.0007934555783894439
normal	2	Skyly	Seabed: Lower Levels Box	Beam	1	0.0007934555783894439
normal	2	Bluefull	Seabed: Lower Levels Box	Berdys	1	0.0007934555783894439
normal	2	Bluefull	Seabed: Lower Levels Box	Pillar	1	0.0007934555783894439
normal	2	Purplenum	Seabed: Lower Levels Box	Gatling	1	0.0007934555783894439
normal	2	Purplenum	Seabed: Lower Levels Box	Edge	1	0.0007934555783894439
normal	2	Pinkal	Seabed: Lower Levels Box	Baton	1	0.0007934555783894439
normal	2	Pinkal	Seabed: Lower Levels Box	Berdys	1	0.0007934555783894439
normal	2	Pinkal	Seabed: Lower Levels Box	Amplifier of Yellow	1	0.0008544890582676089
normal	2	Redria	Seabed: Lower Levels Box	Sawcer	1	0.0007934555783894439
normal	2	Redria	Seabed: Lower Levels Box	Launcher	1	0.0007934555783894439
normal	2	Redria	Seabed: Lower Levels Box	Amplifier of Yellow	1	0.0008544890582676089
normal	2	Oran	Seabed: Lower Levels Box	Edge	1	0.0007934555783894439
normal	2	Oran	Seabed: Lower Levels Box	Claymore	1	0.0007934555783894439
normal	2	Yellowboze	Seabed: Lower Levels Box	AddSlot	1	0.0008544890582676089
normal	2	Yellowboze	Seabed: Lower Levels Box	Amplifier of Yellow	1	0.0008544890582676089
normal	2	Whitill	Seabed: Lower Levels Box	Sawcer	1	0.0007934555783894439
normal	2	Whitill	Seabed: Lower Levels Box	Gatling	1	0.0007934555783894439
normal	4	Viridia	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Crater East Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Crater West Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Crater South Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Crater North Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Crater Int. Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Desert 1 Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Desert 2 Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Desert 3 Box	AddSlot	1	0.0008544890582676089
normal	4	Viridia	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Greenill	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Skyly	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Bluefull	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Purplenum	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Pinkal	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Redria	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Oran	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Yellowboze	Boss Box	AddSlot	1	0.0008544890582676089
normal	4	Whitill	Boss Box	AddSlot	1	0.0008544890582676089
hard	1	Viridia	Hildebear	Crush Bullet	0.8	0.027344818156959255
hard	1	Greenill	Hildebear	Visk-235W	0.8	0.027344818156959255
hard	1	Skyly	Hildebear	Flowen's Sword	0.8	0.027344818156959255
hard	1	Bluefull	Hildebear	Brionac	0.8	0.027344818156959255
hard	1	Purplenum	Hildebear	M&A60 Vise	0.8	0.027344818156959255
hard	1	Pinkal	Hildebear	Fire Scepter: Agni	0.8	0.027344818156959255
hard	1	Redria	Hildebear	Slicer of Assassin	0.8	0.027344818156959255
hard	1	Oran	Hildebear	Flowen's Sword	0.8	0.027344818156959255
hard	1	Yellowboze	Hildebear	Flowen's Sword	0.8	0.027344818156959255
hard	1	Whitill	Hildebear	Slicer of Assassin	0.8	0.027344818156959255
hard	1	Viridia	Hildeblue	Meteor Smash	1	0.8771929824561404
hard	1	Greenill	Hildeblue	Wals-MK2	1	0.8771929824561404
hard	1	Skyly	Hildeblue	Photon Claw	1	0.8771929824561404
hard	1	Bluefull	Hildeblue	Vjaya	1	0.8771929824561404
hard	1	Purplenum	Hildeblue	H&S25 Justice	1	0.8771929824561404
hard	1	Pinkal	Hildeblue	Ice Staff: Dagon	1	0.8771929824561404
hard	1	Redria	Hildeblue	Diska of Liberator	1	0.8771929824561404
hard	1	Oran	Hildeblue	Last Survivor	1	0.8771929824561404
hard	1	Yellowboze	Hildeblue	Kaladbolg	1	0.8771929824561404
hard	1	Whitill	Hildeblue	Inferno Bazooka	1	0.8771929824561404
hard	1	Viridia	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Greenill	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Skyly	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Bluefull	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Purplenum	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Pinkal	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Redria	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Oran	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Yellowboze	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Whitill	Rag Rappy	Rappy's Wing	1	0.0078125
hard	1	Viridia	Al Rappy	Inferno Bazooka	1	0.8771929824561404
hard	1	Greenill	Al Rappy	Inferno Bazooka	1	0.8771929824561404
hard	1	Skyly	Al Rappy	Last Survivor	1	0.8771929824561404
hard	1	Bluefull	Al Rappy	Branch of Pakupaku	1	0.8771929824561404
hard	1	Purplenum	Al Rappy	H&S25 Justice	1	0.8771929824561404
hard	1	Pinkal	Al Rappy	Branch of Pakupaku	1	0.8771929824561404
hard	1	Redria	Al Rappy	Diska of Liberator	1	0.8771929824561404
hard	1	Oran	Al Rappy	Inferno Bazooka	1	0.8771929824561404
hard	1	Yellowboze	Al Rappy	Mace of Adaman	1	0.8771929824561404
hard	1	Whitill	Al Rappy	Diska of Liberator	1	0.8771929824561404
hard	1	Viridia	Savage Wolf	DB's Saber	0.3003003003003003	0.0078125
hard	1	Greenill	Savage Wolf	Varista	0.3003003003003003	0.0078125
hard	1	Skyly	Savage Wolf	DB's Saber	0.3003003003003003	0.0078125
hard	1	Bluefull	Savage Wolf	DB's Saber	0.3003003003003003	0.0078125
hard	1	Purplenum	Savage Wolf	Club of Laconium	0.3003003003003003	0.0078125
hard	1	Pinkal	Savage Wolf	Club of Laconium	0.3003003003003003	0.0078125
hard	1	Redria	Savage Wolf	DB's Saber	0.3003003003003003	0.0078125
hard	1	Oran	Savage Wolf	DB's Saber	0.3003003003003003	0.0078125
hard	1	Yellowboze	Savage Wolf	DB's Saber	0.3003003003003003	0.0078125
hard	1	Whitill	Savage Wolf	DB's Saber	0.3003003003003003	0.0078125
hard	1	Viridia	Barbarous Wolf	Varista	0.4504504504504504	0.0078125
hard	1	Greenill	Barbarous Wolf	Custom Ray ver.OO	0.4504504504504504	0.0078125
hard	1	Skyly	Barbarous Wolf	Kaladbolg	0.4504504504504504	0.0078125
